Date,Open,High,Low,Close,Adj Close,Volume,3MA,5MA
2013.9.5,34.02,34.299999,33.650002,33.986,33.986,33426500,33.96599967,33.782
2013.9.6,33.714001,33.939999,33.029999,33.394001,33.394001,43098500,33.83466733,33.8183998
2013.9.9,32.624001,32.900002,31.702,32.139999,32.139999,71722500,33.17333333,33.4863998
2013.9.10,32.290001,33.5,32.125999,33.273998,33.273998,44839000,32.93599933,33.3835998
2013.9.11,33.282001,33.580002,32.425999,32.703999,32.703999,29162500,32.70599867,33.0995994
2013.9.12,32.799999,33.352001,32.102001,32.986,32.986,30800000,32.987999,32.8995994
2013.9.13,32.554001,33.273998,32.431999,33.108002,33.108002,27006000,32.932667,32.8423996
2013.9.16,33.599998,34.169998,33.169998,33.316002,33.316002,37874500,33.136668,33.0776002
2013.9.17,33.015999,33.683998,32.672001,33.245998,33.245998,27484500,33.223334,33.0720002
2013.9.18,33.414001,33.490002,32.84,33.243999,33.243999,27198500,33.26866633,33.1800002
2013.9.19,34.16,36.094002,33.816002,35.584,35.584,77973000,34.02466567,33.6996002
2013.9.20,35.779999,37.166,35.712002,36.678001,36.678001,67008500,35.16866667,34.4136
2013.9.23,36.896,37.096001,35.422001,36.222,36.222,40867000,36.16133367,34.9947996
2013.9.24,35.827999,36.992001,35.529999,36.466,36.466,31367000,36.45533367,35.6388
2013.9.25,36.712002,37.259998,36.099998,37.048,37.048,41263500,36.57866667,36.3996002
2013.9.26,37.34,37.936001,37.122002,37.728001,37.728001,33072000,37.080667,36.8284004
2013.9.27,37.504002,38.256001,37.285999,38.18,38.18,29582000,37.65200033,37.1288002
2013.9.30,37.799999,38.900002,37.599998,38.674,38.674,44623500,38.19400033,37.6192002
2013.10.1,38.792,38.846001,37.674,38.599998,38.599998,38779500,38.484666,38.0459998
2013.10.2,37.717999,38.366001,35.080002,36.189999,36.189999,103877000,37.82133233,37.8743996
2013.10.3,35.009998,35.938,33.599998,34.661999,34.661999,119082500,36.48399867,37.2611992
2013.10.4,35.279999,36.236,34.529999,36.195999,36.195999,72070000,35.68266567,36.864399
2013.10.7,36.492001,37.346001,36.051998,36.613998,36.613998,57428000,35.82399867,36.4523986
2013.10.8,36.880001,37.186001,34.641998,34.945999,34.945999,68786000,35.91866533,35.7215988
2013.10.9,34.945999,34.998001,32.299999,33.756001,33.756001,76582500,35.10533267,35.2347992
2013.10.10,34.618,35.150002,33.938,34.585999,34.585999,44419500,34.429333,35.2195992
2013.10.11,34.549999,35.858002,34.240002,35.740002,35.740002,41555500,34.69400067,35.1283998
2013.10.14,35,36.5,34.830002,35.944,35.944,38848000,35.42333367,34.9944002
2013.10.15,37.056,37.757999,36.636002,36.787998,36.787998,54892500,36.15733333,35.3628
2013.10.16,36.98,37.459999,36.417999,36.712002,36.712002,41027000,36.48133333,35.9540002
2013.10.17,36.708,36.959999,36.198002,36.560001,36.560001,33525000,36.686667,36.3488006
2013.10.18,36.830002,37.192001,36.504002,36.68,36.68,29654000,36.65066767,36.5368002
2013.10.21,36.655998,36.678001,34.200001,34.52,34.52,57660500,35.92000033,36.2520002
2013.10.22,34.099998,35.556,33.222,34.307999,34.307999,56933500,35.169333,35.7560004
2013.10.23,33.782001,34.362,32.029999,32.900002,32.900002,66602000,33.90933367,34.9936004
2013.10.24,33,34.900002,32.566002,34.630001,34.630001,54128500,33.94600067,34.6076004
2013.10.25,34.841999,34.900002,33.360001,33.931999,33.931999,37977500,33.82066733,34.0580002
2013.10.28,34.035999,34.099998,32.439999,32.571999,32.571999,39208500,33.711333,33.6684
2013.10.29,32.551998,33.09,30.6,32.894001,32.894001,70558500,33.13266633,33.3856004
2013.10.30,32.925999,33.535999,31.634001,31.844,31.844,42009000,32.43666667,33.1744
2013.10.31,31.134001,32.487999,30.66,31.988001,31.988001,46669000,32.24200067,32.646
2013.11.1,32.599998,33.18,32.082001,32.433998,32.433998,35903000,32.08866633,32.3463998
2013.11.4,33,35.077999,32.844002,35.040001,35.040001,65602000,33.154,32.8400002
2013.11.5,36,36.285999,34.271999,35.362,35.362,112335500,34.27866633,33.3336
2013.11.6,30.962,32.146,29.27,30.232,30.232,155358500,33.544667,33.0112
2013.11.7,28.837999,29.129999,27.524,27.954,27.954,111423500,31.18266667,32.2043998
2013.11.8,27.296,28.120001,26.464001,27.59,27.59,112389500,28.592,31.2356002
2013.11.11,28.200001,29.084,27.42,28.940001,28.940001,69988000,28.16133367,30.0156002
2013.11.12,28.938,28.940001,27.236,27.559999,27.559999,74926000,28.03,28.4552
2013.11.13,28.167999,28.474001,27.268,27.74,27.74,63291500,28.08,27.9568
2013.11.14,27.784,28.08,26.822001,27.52,27.52,61018500,27.60666633,27.87
2013.11.15,27.370001,27.59,26.870001,27.09,27.09,49501000,27.45,27.77
2013.11.18,27.054001,27.09,23.922001,24.316,24.316,115691000,26.30866667,26.8451998
2013.11.19,23.886,25.799999,23.844,25.218,25.218,99081000,25.54133333,26.3768
2013.11.20,25.216,25.49,23.812,24.222,24.222,69248000,24.58533333,25.6732
2013.11.21,24.577999,24.958,24.049999,24.42,24.42,59519000,24.62,25.0532
2013.11.22,24.316,24.549999,23.586,24.275999,24.275999,55483500,24.30599967,24.4903998
2013.11.25,24.9,25.167999,24.059999,24.167999,24.167999,51336500,24.28799933,24.4607996
2013.11.26,23.875999,24.544001,23.219999,24.1,24.1,69427500,24.18133267,24.2371996
2013.11.27,24.261999,25.389999,23.903999,25.388,25.388,61838000,24.55199967,24.4703996
2013.11.29,25.954,26.118,25.396,25.455999,25.455999,48581000,24.981333,24.6775994
2013.12.2,25.27,25.709999,24.785999,24.834,24.834,38756000,25.22599967,24.7891996
2013.12.3,26.535999,28.988001,26.318001,28.940001,28.940001,128412000,26.41,25.7436
2013.12.4,28.864,28.886,27.426001,27.790001,27.790001,65738500,27.18800067,26.4816002
2013.12.5,28.030001,28.67,27.9,28.096001,28.096001,46442000,28.27533433,27.0232004
2013.12.6,28.302,28.497999,27.26,27.472,27.472,39548000,27.78600067,27.4264006
2013.12.9,27.4,28.34,26.841999,28.32,28.32,45307500,27.962667,28.1236006
2013.12.10,28.01,29.174,27.972,28.438,28.438,53741000,28.07666667,28.0232004
2013.12.11,28.375999,28.610001,27.898001,27.93,27.93,35689000,28.22933333,28.0512002
2013.12.12,27.940001,29.648001,27.705999,29.493999,29.493999,53839000,28.62066633,28.3307998
2013.12.13,29.610001,30.360001,29.464001,29.530001,29.530001,52959500,28.98466667,28.7424
2013.12.16,29.695999,30.086,29.219999,29.587999,29.587999,33376500,29.537333,28.9959998
2013.12.17,29.516001,30.926001,29.264,30.492001,30.492001,52475000,29.87000033,29.4068
2013.12.18,30.448,30.98,29.190001,29.596001,29.596001,57909500,29.89200033,29.7400002
2013.12.19,29.379999,29.4,27.82,28.143999,28.143999,63700000,29.410667,29.4700002
2013.12.20,28.316,28.870001,28.316,28.648001,28.648001,37063000,28.79600033,29.2936002
2013.12.23,28.969999,29.247999,28.52,28.709999,28.709999,26927500,28.50066633,29.1180002
2013.12.24,30,30.993999,29.964001,30.282,30.282,49707500,29.21333333,29.076
2013.12.26,31.007999,31.6,30.858,31.1,31.1,35647500,30.03066633,29.3767998
2013.12.27,31.059999,31.1,30.16,30.224001,30.224001,27301000,30.53533367,29.7928002
2013.12.30,30.224001,30.962,30.15,30.488001,30.488001,22337500,30.60400067,30.1608002
2013.12.31,30.464001,30.639999,29.732,30.086,30.086,21312000,30.26600067,30.4360004
2014.1.2,29.959999,30.496,29.309999,30.02,30.02,30942000,30.19800033,30.3836004
2014.1.3,30,30.438,29.719999,29.912001,29.912001,23475000,30.00600033,30.1460006
2014.1.6,30,30.08,29.048,29.4,29.4,26805500,29.77733367,29.9812004
2014.1.7,29.524,30.08,29.049999,29.872,29.872,25170500,29.72800033,29.8580002
2014.1.8,29.77,30.74,29.752001,30.256001,30.256001,30816000,29.842667,29.8920004
2014.1.9,30.5,30.686001,29.370001,29.506001,29.506001,26910000,29.87800067,29.7892006
2014.1.10,29.691999,29.780001,28.450001,29.143999,29.143999,37230500,29.63533367,29.6356002
2014.1.13,29.156,29.4,27.563999,27.868,27.868,31580500,28.83933333,29.3292002
2014.1.14,28.1,32.400002,27.334,32.254002,32.254002,138035000,29.75533367,29.8056006
2014.1.15,33.689999,34.445999,32.419998,32.826,32.826,102328000,30.98266733,30.3196004
2014.1.16,32.5,34.540001,32.48,34.194,34.194,59797000,33.091334,31.2572002
2014.1.17,34.037998,34.639999,33.59,34.001999,34.001999,46031000,33.67399967,32.2288002
2014.1.21,34.248001,35.458,34.161999,35.335999,35.335999,48673500,34.510666,33.7224
2014.1.22,35.562,36.063999,34.952,35.712002,35.712002,35113000,35.01666667,34.414
2014.1.23,35.445999,36.476002,34.683998,36.299999,36.299999,39337000,35.78266667,35.1087998
2014.1.24,35.57,36.096001,34.706001,34.919998,34.919998,38321500,35.64399967,35.2539994
2014.1.27,35.032001,35.584,32.942001,33.924,33.924,43582000,35.047999,35.2383996
2014.1.28,34.299999,35.796001,34.200001,35.675999,35.675999,30467000,34.839999,35.3063996
2014.1.29,35.060001,35.818001,34.625999,35.046001,35.046001,29677500,34.882,35.1731994
2014.1.30,35.599998,36.956001,35.402,36.568001,36.568001,42825000,35.76333367,35.2267998
2014.1.31,35.77,37.200001,35.702,36.282001,36.282001,32544000,35.96533433,35.4992004
2014.2.3,36.577999,36.976002,35.032001,35.422001,35.422001,33824500,36.09066767,35.7988006
2014.2.4,36.139999,36.32,35.240002,35.745998,35.745998,23431500,35.81666667,35.8128004
2014.2.5,35.66,36.118,33.872002,34.883999,34.883999,36340000,35.350666,35.7804
2014.2.6,35.259998,36.021999,35.200001,35.675999,35.675999,29208000,35.435332,35.6019996
2014.2.7,36.202,37.326,35.919998,37.306,37.306,44642500,35.95533267,35.8067994
2014.2.10,37.868,39.860001,37.863998,39.312,39.312,64853500,37.431333,36.5847992
2014.2.11,39.793999,40.439999,38.540001,39.324001,39.324001,53549500,38.64733367,37.3003998
2014.2.12,39.155998,39.653999,38.863998,39.063999,39.063999,25868500,39.23333333,38.1363998
2014.2.13,38.667999,40.543999,38.650002,39.925999,39.925999,40146500,39.43799967,38.9863998
2014.2.14,39.619999,40.375999,39.400002,39.646,39.646,30790000,39.54533267,39.4543998
2014.2.18,41.048,41.200001,40.271999,40.740002,40.740002,46664000,40.10400033,39.7400002
2014.2.19,40.740002,40.740002,38.681999,38.728001,38.728001,80845000,39.70466767,39.6208002
2014.2.20,43.001999,43.042,41.254002,41.993999,41.993999,90011500,40.487334,40.2068002
2014.2.21,42.327999,42.796001,41.838001,41.919998,41.919998,39094000,40.880666,40.6056
2014.2.24,41.751999,43.672001,41.664001,43.529999,43.529999,41392000,42.481332,41.3823998
2014.2.25,46,51.84,45.689999,49.599998,49.599998,163408500,45.016665,43.154399
2014.2.26,51.716,53,49.5,50.599998,50.599998,123023000,47.90999833,45.5287984
2014.2.27,52.25,52.380001,49.666,50.507999,50.507999,89729000,50.23599833,47.2315984
2014.2.28,49.93,50.535999,48.509998,48.962002,48.962002,72949000,50.023333,48.6399992
2014.3.3,47.452,50.330002,46.998001,50.112,50.112,65446500,49.860667,49.9563994
2014.3.4,51.695999,52,50.566002,50.967999,50.967999,43728000,50.01400033,50.2299996
2014.3.5,51.344002,51.397999,50.360001,50.532001,50.532001,29678500,50.53733333,50.2164002
2014.3.6,50.827999,51.5,49.889999,50.588001,50.588001,36805500,50.69600033,50.2324006
2014.3.7,50.588001,50.970001,48.882,49.242001,49.242001,39061500,50.12066767,50.2884004
2014.3.10,48.540001,48.599998,47.212002,47.768002,47.768002,38640500,49.19933467,49.8196008
2014.3.11,47.299999,48.919998,46.486,46.882,46.882,44050500,47.964001,49.002401
2014.3.12,46.299999,49.5,46.222,48.298,48.298,48772000,47.649334,48.5556008
2014.3.13,48.757999,48.838001,46.799999,47.557999,47.557999,31181500,47.579333,47.9496004
2014.3.14,47.057999,47.388,45.664001,46.194,46.194,41448500,47.34999967,47.3400002
2014.3.17,46.990002,47.585999,46.099998,46.796001,46.796001,29563000,46.84933333,47.1456
2014.3.18,47.389999,48.299999,47.004002,48.007999,48.007999,31211500,46.99933333,47.3707998
2014.3.19,48.278,48.310001,46.702,47.167999,47.167999,25356500,47.32399967,47.1447996
2014.3.20,47.231998,47.849998,46.672001,46.981998,46.981998,19089500,47.38599867,47.0295994
2014.3.21,47.203999,47.240002,45.5,45.778,45.778,41084500,46.64266567,46.9463994
2014.3.24,45.950001,45.98,42.054001,44.034,44.034,56644000,45.59799933,46.3939992
2014.3.25,44.827999,45.41,43.580002,44.088001,44.088001,39327000,44.63333367,45.6099996
2014.3.26,44.389999,44.52,42.27,42.591999,42.591999,34536500,43.57133333,44.6947996
2014.3.27,42.473999,42.720001,40.599998,41.464001,41.464001,47478500,42.714667,43.5912002
2014.3.28,42.560001,43.344002,42.054001,42.473999,42.473999,48424000,42.17666633,42.9304
2014.3.31,43.299999,43.349998,41.278,41.689999,41.689999,41900000,41.87599967,42.4615998
2014.4.1,41.804001,43.632,41.716,43.394001,43.394001,36857000,42.519333,42.3227998
2014.4.2,44,46.178001,43.610001,46.057999,46.057999,53911500,43.71399967,43.0159998
2014.4.3,46.060001,47.146,44.400002,45.080002,45.080002,54618500,44.84400067,43.7392
2014.4.4,45.202,45.653999,42.25,42.445999,42.445999,56728000,44.528,43.7336
2014.4.7,41.161999,43.240002,40.702,41.504002,41.504002,49277500,43.010001,43.6964006
2014.4.8,42.009998,43.298,41.284,43.091999,43.091999,34446500,42.34733333,43.6360002
2014.4.9,43.352001,43.689999,42.178001,43.386002,43.386002,25789500,42.66066767,43.1016008
2014.4.10,43.363998,43.5,40.757999,40.838001,40.838001,36057500,42.43866733,42.2532006
2014.4.11,40.122002,41.400002,39.720001,40.756001,40.756001,45336000,41.66000133,41.915201
2014.4.14,41.52,41.688,38.882,39.618,39.618,38515000,40.40400067,41.5380006
2014.4.15,39.818001,39.858002,36.863998,38.782001,38.782001,68296500,39.71866733,40.676001
2014.4.16,39.400002,39.998001,38.164001,39.821999,39.821999,36011000,39.40733333,39.9632004
2014.4.17,39.922001,40.458,38.816002,39.624001,39.624001,29634000,39.40933367,39.7204004
2014.4.21,39.416,41.240002,38.799999,40.875999,40.875999,26291000,40.107333,39.7444
2014.4.22,41.271999,43.866001,41.001999,43.728001,43.728001,49023500,41.40933367,40.5664002
2014.4.23,43.265999,43.348,41.400002,41.598,41.598,36478000,42.06733333,41.1296
2014.4.24,42.161999,42.560001,40.639999,41.571999,41.571999,27476000,42.29933333,41.4796
2014.4.25,40.400002,41.34,39.529999,39.970001,39.970001,34983500,41.04666667,41.5488
2014.4.28,40,40.757999,38.099998,39.702,39.702,35210000,40.41466667,41.3140002
2014.4.29,39.641998,41.43,39.105999,41.383999,41.383999,28895500,40.352,40.8451998
2014.4.30,40.720001,41.632,40.256001,41.577999,41.577999,22203000,40.88799933,40.8411996
2014.5.1,41.416,42.804001,41.138,41.546001,41.546001,27199500,41.50266633,40.836
2014.5.2,41.720001,42.271999,41.304001,42.181999,42.181999,20434000,41.76866633,41.2783996
2014.5.5,41.896,43.537998,41.703999,43.321999,43.321999,25735000,42.34999967,42.0023994
2014.5.6,43.32,43.731998,41.369999,41.456001,41.456001,28183500,42.31999967,42.0167998
2014.5.7,41.928001,42.040001,39.450001,40.27,40.27,50896500,41.68266667,41.7552
2014.5.8,36.400002,38.880001,35.599998,35.717999,35.717999,100283000,39.148,40.5895996
2014.5.9,35.972,36.68,35.444,36.452,36.452,42476000,37.47999967,39.4435998
2014.5.12,36.773998,37.438,35.976002,36.933998,36.933998,35011500,36.367999,38.1659996
2014.5.13,36.751999,38.268002,36.599998,38.032001,38.032001,35486000,37.139333,37.4811996
2014.5.14,37.790001,38.695999,37.419998,38.124001,38.124001,27033500,37.69666667,37.0519998
2014.5.15,37.995998,38.532001,37.060001,37.717999,37.717999,30202000,37.95800033,37.4519998
2014.5.16,37.790001,38.408001,37.543999,38.312,38.312,22438500,38.05133333,37.8239998
2014.5.19,38.144001,39.377998,38,39.217999,39.217999,22858500,38.41599933,38.2808
2014.5.20,39.388,39.866001,38.613998,39.060001,39.060001,27730500,38.86333333,38.4864
2014.5.21,39.236,39.973999,38.958,39.889999,39.889999,26427000,39.389333,38.8395996
2014.5.22,40.07,41.375999,39.911999,40.976002,40.976002,31072500,39.975334,39.4912002
2014.5.23,40.905998,41.551998,40.5,41.459999,41.459999,20034000,40.77533333,40.1208
2014.5.27,41.703999,42.773998,41.540001,42.312,42.312,26705500,41.582667,40.7396002
2014.5.28,42.004002,42.554001,41.051998,42.048,42.048,27475500,41.93999967,41.3372
2014.5.29,42.113998,42.498001,41.543999,42.048,42.048,18462500,42.136,41.7688002
2014.5.30,42.060001,42.959999,41.403999,41.554001,41.554001,27905500,41.88333367,41.8844
2014.6.2,41.466,41.869999,40.334,40.939999,40.939999,23340500,41.514,41.7804
2014.6.3,40.698002,41.599998,40.518002,40.987999,40.987999,19304000,41.16066633,41.5155998
2014.6.4,40.869999,41.251999,40.080002,40.798,40.798,17137000,40.908666,41.2655998
2014.6.5,40.894001,41.84,40.810001,41.380001,41.380001,20273000,41.05533333,41.132
2014.6.6,41.950001,42.161999,41.436001,41.633999,41.633999,15369000,41.27066667,41.1479996
2014.6.9,41.59,41.998001,40.84,41.062,41.062,14028500,41.35866667,41.1723998
2014.6.10,40.886002,41.394001,40.310001,40.459999,40.459999,17573500,41.05199933,41.0667998
2014.6.11,40.299999,41,39.849998,40.894001,40.894001,19887500,40.80533333,41.086
2014.6.12,41.02,41.976002,40.542,40.703999,40.703999,29968500,40.68599967,40.9507996
2014.6.13,40.956001,41.358002,40.316002,41.284,41.284,17721500,40.96066667,40.8807998
2014.6.16,41.352001,45.098,41.251999,44.922001,44.922001,66232000,42.30333333,41.6528
2014.6.17,44.821999,47.108002,44.57,46.334,46.334,66524500,44.18000033,42.8276002
2014.6.18,46.299999,46.341999,45.223999,45.424,45.424,34701000,45.56000033,43.7336
2014.6.19,45.776001,47.062,45.400002,45.557999,45.557999,43965500,45.77199967,44.7044
2014.6.20,45.703999,46.257999,45.240002,45.917999,45.917999,24519500,45.63333267,45.6311998
2014.6.23,45.902,47.798,45.644001,47.444,47.444,38955500,46.306666,46.1355996
2014.6.24,47.793999,48.375999,46.326,46.5,46.5,40379500,46.62066633,46.1687996
2014.6.25,46.610001,47.509998,46.048,47.377998,47.377998,29008000,47.10733267,46.5595992
2014.6.26,47.433998,48.080002,46.841999,47.119999,47.119999,25607000,46.99933233,46.8719992
2014.6.27,46.938,48,46.900002,47.812,47.812,28175000,47.43666567,47.2507994
2014.6.30,47.91,48.897999,47.799999,48.012001,48.012001,24143000,47.648,47.3643996
2014.7.1,48.492001,48.688,47.740002,47.944,47.944,21680500,47.922667,47.6531996
2014.7.2,48.132,48.466,45.414001,45.886002,45.886002,40137000,47.28066767,47.3548004
2014.7.3,46.257999,46.380001,44.799999,45.849998,45.849998,25833500,46.56,47.1008002
2014.7.7,45.5,45.956001,44.080002,44.532001,44.532001,29468500,45.422667,46.4448004
2014.7.8,43.73,44.192001,42.854,43.813999,43.813999,39181000,44.73199933,45.6052
2014.7.9,44.254002,44.844002,43.841999,44.612,44.612,20577000,44.31933333,44.9388
2014.7.10,43.436001,44.444,43.208,43.891998,43.891998,24319500,44.105999,44.5399992
2014.7.11,44.122002,44.32,43.52,43.625999,43.625999,16511500,44.04333233,44.0951994
2014.7.14,43.998001,45.757999,43.09,45.34,45.34,36016000,44.285999,44.2567992
2014.7.15,45.346001,45.529999,43.619999,43.916,43.916,28592500,44.29399967,44.2771994
2014.7.16,44.363998,44.959999,43.363998,43.431999,43.431999,20222500,44.229333,44.0411992
2014.7.17,43.231998,44.110001,42.720001,43.080002,43.080002,23247000,43.47600033,43.8788
2014.7.18,43.189999,44.242001,43.186001,44.004002,44.004002,21268500,43.50533433,43.9544006
2014.7.21,43.450001,44.641998,43.344002,44.108002,44.108002,19111000,43.73066867,43.708001
2014.7.22,44.438,44.66,43.821999,43.916,43.916,13650000,44.00933467,43.708001
2014.7.23,44.001999,44.950001,43.886002,44.498001,44.498001,15416500,44.174001,43.9212014
2014.7.24,44.650002,45.02,44.16,44.708,44.708,16227500,44.37400033,44.246801
2014.7.25,44.543999,45.394001,44.349998,44.714001,44.714001,15435500,44.64000067,44.3888008
2014.7.28,44.849998,46.400002,44.279999,44.964001,44.964001,32571500,44.795334,44.5600006
2014.7.29,45.321999,45.66,44.972,45.001999,45.001999,16912000,44.89333367,44.7772004
2014.7.30,44.383999,45.919998,44.208,45.784,45.784,24639000,45.25,45.0344002
2014.7.31,45.852001,46.279999,44.299999,44.66,44.66,38745500,45.14866633,45.0248002
2014.8.1,45.217999,47.5,45.200001,46.653999,46.653999,59479000,45.699333,45.4127998
2014.8.4,46.875999,48.099998,46.653999,47.703999,47.703999,29798500,46.33933267,45.9607994
2014.8.5,47.493999,48.598,47.138,47.698002,47.698002,26943000,47.352,46.5
2014.8.6,47.779999,50.284,47.716,49.785999,49.785999,46246500,48.396,47.3003998
2014.8.7,50.023998,51.338001,49.824001,50.478001,50.478001,37394500,49.32066733,48.464
2014.8.8,50.231998,50.352001,49.299999,49.625999,49.625999,25450500,49.963333,49.0584
2014.8.11,51.096001,52.748001,51,51.863998,51.863998,40506500,50.65599933,49.8903998
2014.8.12,51.616001,52.060001,50.916,51.992001,51.992001,31911500,51.160666,50.7491996
2014.8.13,52.402,53.127998,51.922001,52.062,52.062,34663000,51.97266633,51.2043998
2014.8.14,52.498001,52.599998,51.299999,52.276001,52.276001,20633000,52.11000067,51.5639998
2014.8.15,52.296001,52.417999,51.700001,52.402,52.402,19339500,52.246667,52.1192
2014.8.18,52.650002,53.452,51.950001,51.987999,51.987999,29246000,52.222,52.1440002
2014.8.19,51.773998,51.866001,50.324001,51.352001,51.352001,26674000,51.914,52.0160002
2014.8.20,50.933998,51.748001,50.599998,51.141998,51.141998,15139500,51.49399933,51.8319998
2014.8.21,51.304001,51.759998,50.652,50.868,50.868,14578000,51.12066633,51.5503996
2014.8.22,50.908001,51.389999,50.521999,51.355999,51.355999,14167000,51.121999,51.3411994
2014.8.25,51.638,52.736,51.638,52.509998,52.509998,21590500,51.577999,51.4455992
2014.8.26,52.995998,53.099998,52.332001,52.348,52.348,19090000,52.07133233,51.644799
2014.8.27,52.700001,52.848,52.057999,52.650002,52.650002,14925500,52.50266667,51.9463998
2014.8.28,52.377998,52.896,52.327999,52.771999,52.771999,14224500,52.59000033,52.3271996
2014.8.29,53.740002,54.400002,53.501999,53.939999,53.939999,32235500,53.12066667,52.8439996
2014.9.2,55.099998,56.978001,54.860001,56.824001,56.824001,49262000,54.51199967,53.7068002
2014.9.3,57.534,57.599998,56.02,56.237999,56.237999,33861500,55.667333,54.4848
2014.9.4,56.801998,58.284,56.080002,57.208,57.208,41708500,56.75666667,55.3963996
2014.9.5,56.509998,56.580002,54.501999,55.478001,55.478001,55849500,56.308,55.9376
2014.9.8,55.523998,56.976002,55.504002,56.422001,56.422001,27508000,56.369334,56.4340004
2014.9.9,56.598,57.098,55.400002,55.695999,55.695999,22794000,55.86533367,56.2084
2014.9.10,55.900002,56.282001,54.731998,56.220001,56.220001,18906500,56.112667,56.2048004
2014.9.11,56.091999,56.958,55.726002,56.062,56.062,18830500,55.99266667,55.9756004
2014.9.12,56.099998,56.478001,55.400002,55.84,55.84,16623000,56.040667,56.0480002
2014.9.15,54.874001,54.880001,49.826,50.771999,50.771999,82277000,54.22466633,54.9179998
2014.9.16,51.029999,52.492001,50.484001,52.147999,52.147999,41500500,52.91999933,54.2083998
2014.9.17,52.481998,52.939999,51.900002,52.276001,52.276001,25888500,51.73199967,53.4195998
2014.9.18,52.672001,53.119999,52.464001,52.764,52.764,18463000,52.396,52.7599998
2014.9.19,51.598,52.285999,51.054001,51.863998,51.863998,34054500,52.301333,51.9647994
2014.9.22,51,51.203999,48.942001,50.006001,50.006001,41070500,51.54466633,51.8115998
2014.9.23,49.043999,50.759998,49,50.082001,50.082001,28293500,50.65066667,51.3984002
2014.9.24,50.223999,50.568001,49.408001,50.428001,50.428001,18747500,50.172001,51.0288002
2014.9.25,50.504002,50.992001,49.220001,49.389999,49.389999,24171000,49.966667,50.354
2014.9.26,49.650002,49.945999,49.214001,49.32,49.32,18977000,49.71266667,49.8452004
2014.9.29,48.799999,49.728001,48.276001,49.051998,49.051998,24263500,49.253999,49.6543998
2014.9.30,49.383999,49.529999,48.023998,48.535999,48.535999,21191500,48.96933233,49.3451994
2014.10.1,48.439999,48.532001,47.130001,48.048,48.048,29708500,48.54533233,48.8691992
2014.10.2,50.040001,50.557999,49.071999,50.284,50.284,44991000,48.95599967,49.0479994
2014.10.3,50.612,51.299999,50.206001,51.042,51.042,27031500,49.79133333,49.3923994
2014.10.6,51.826,52.498001,51.560001,52.124001,52.124001,38566500,51.15000033,50.0068
2014.10.7,51.706001,52.292,51.146,51.914001,51.914001,22427500,51.693334,50.6824004
2014.10.8,52.02,52.576,50.528,51.855999,51.855999,25275500,51.964667,51.4440002
2014.10.9,52.450001,53.108002,50.880001,51.402,51.402,36806500,51.724,51.6676002
2014.10.10,48.928001,49.178001,47.040001,47.382,47.382,64441500,50.213333,50.9356002
2014.10.13,47.714001,47.792,44.200001,44.917999,44.917999,56343500,47.90066633,49.4943998
2014.10.14,45.650002,46.493999,44.599998,45.411999,45.411999,35526500,45.90399933,48.1939994
2014.10.15,44,46.198002,43.464001,45.939999,45.939999,45736500,45.42333233,47.0107994
2014.10.16,43.944,45.984001,43.82,45.27,45.27,26996500,45.540666,45.7843994
2014.10.17,46.675999,46.953999,45.310001,45.495998,45.495998,52747000,45.56866567,45.407199
2014.10.20,45.344002,46.48,45.102001,46.094002,46.094002,17472000,45.62,45.6423996
2014.10.21,46.854,47.077999,46.16,47.068001,47.068001,20651500,46.21933367,45.9736
2014.10.22,46.638,47.478001,46.112,46.220001,46.220001,20583000,46.460668,46.0296004
2014.10.23,46.931999,47.256001,46.400002,47.057999,47.057999,17462000,46.78200033,46.3872002
2014.10.24,47.254002,47.560001,46.240002,47.048,47.048,17316500,46.77533333,46.6976006
2014.10.27,46.849998,46.922001,44.062,44.334,44.334,47766500,46.14666633,46.3456002
2014.10.28,45.919998,48.919998,45.650002,48.554001,48.554001,52581500,46.64533367,46.6428002
2014.10.29,48.226002,48.299999,47.127998,47.619999,47.619999,24812500,46.836,46.9227998
2014.10.30,47.627998,48.099998,47.012001,47.731998,47.731998,16142000,47.968666,47.0575996
2014.10.31,48.501999,48.624001,47.75,48.34,48.34,18876500,47.89733233,47.3159996
2014.11.3,48.599998,49.512001,48.264,48.518002,48.518002,21019000,48.19666667,48.1528
2014.11.4,48.098,48.470001,47.306,47.785999,47.785999,18413000,48.214667,47.9991996
2014.11.5,48.200001,48.271999,46.105999,46.194,46.194,45229500,47.49933367,47.7139998
2014.11.6,46.897999,49.338001,45.700001,48.243999,48.243999,76773500,47.40799933,47.8164
2014.11.7,48.438,48.568001,47.439999,48.040001,48.040001,25805000,47.49266667,47.7564002
2014.11.10,47.821999,48.576,47.360001,48.386002,48.386002,22886000,48.223334,47.7300002
2014.11.11,48.509998,50.363998,48.400002,50.216,50.216,39744000,48.88066767,48.2160004
2014.11.12,49.944,50.467999,49.116001,49.82,49.82,29354000,49.47400067,48.9412004
2014.11.13,50.124001,51.150002,50.049999,50.34,50.34,31180000,50.12533333,49.3604006
2014.11.14,50,51.77,49.700001,51.736,51.736,30505500,50.632,50.0996004
2014.11.17,51.498001,51.799999,50.403999,50.796001,50.796001,20128500,50.95733367,50.5816002
2014.11.18,51.172001,51.998001,51.102001,51.540001,51.540001,22365000,51.357334,50.8464004
