Date,Open,High,Low,Close,Adj Close,Volume,3MA,5MA
2012.5.29,24240,24760,24120,24760,20441.69141,10815350,24586.66667,24596
2012.5.30,24760,24800,24300,24520,20243.55273,12653250,24593.33333,24540
2012.5.31,24260,24260,23840,24220,19995.87305,22106900,24500,24500
2012.6.1,24260,24740,23980,24660,20359.13477,13554450,24466.66667,24532
2012.6.4,23960,24100,23840,23920,19748.19531,18068750,24266.66667,24416
2012.6.5,24020,24180,23860,24060,19863.77539,12848900,24213.33333,24276
2012.6.7,24780,25300,24660,25300,20887.51172,20928350,24426.66667,24432
2012.6.8,25500,25500,24900,24940,20590.30273,9956350,24766.66667,24576
2012.6.11,25440,25500,25320,25360,20937.04883,9906200,25200,24716
2012.6.12,24920,25200,24900,25100,20722.39258,8805200,25133.33333,24952
2012.6.13,25320,25480,25120,25420,20986.58789,9572600,25293.33333,25224
2012.6.14,25380,25420,25120,25220,20821.46484,21995050,25246.66667,25208
2012.6.15,25000,25200,24280,24340,20094.94336,30404200,24993.33333,25088
2012.6.18,24800,25140,24680,24860,20524.25195,17608150,24806.66667,24988
2012.6.19,24900,24940,24440,24880,20540.76367,14839400,24693.33333,24944
2012.6.20,24980,25300,24900,25040,20672.86328,13237700,24926.66667,24868
2012.6.21,24680,24840,24520,24540,20260.0625,12753750,24820,24732
2012.6.22,23780,24040,23600,23640,19517.02539,31294350,24406.66667,24592
2012.6.25,23420,23560,22560,22640,18691.43359,41318100,23606.66667,24148
2012.6.26,22660,22980,22580,22780,18807.01758,25283500,23020,23728
2012.6.27,22800,23540,22600,23340,19269.35156,23542000,22920,23388
2012.6.28,23340,23600,23060,23360,19294.13086,10398350,23160,23152
2012.6.29,23340,24020,23060,24020,19839.25391,18604450,23573.33333,23228
2012.7.2,24160,24180,23420,23480,19393.24609,19106750,23620,23396
2012.7.3,23640,23860,23400,23500,19409.76172,15801550,23666.66667,23540
2012.7.4,23640,23940,23560,23820,19674.06641,19158750,23600,23636
2012.7.5,23740,23880,23540,23700,19574.94922,9068550,23673.33333,23704
2012.7.6,23880,23880,23060,23220,19178.49805,21158900,23580,23544
2012.7.9,22700,22760,22520,22520,18600.33203,21282300,23146.66667,23352
2012.7.10,22700,22840,22420,22540,18616.85156,17720700,22760,23160
2012.7.11,22580,22660,22160,22360,18468.18359,18001300,22473.33333,22868
2012.7.12,22420,22520,21820,21820,18022.17383,24858600,22240,22492
2012.7.13,21920,22880,21820,22780,18815.07617,27070750,22320,22404
2012.7.16,22900,23100,22660,23040,19029.82422,15261950,22546.66667,22508
2012.7.17,22960,23560,22720,23360,19294.13086,15885300,23060,22672
2012.7.18,23580,23700,22760,23080,19062.86523,14618050,23160,22816
2012.7.19,23600,24040,23440,23900,19740.13867,24847100,23446.66667,23232
2012.7.20,24040,24060,23820,23820,19674.06641,11992100,23600,23440
2012.7.23,23300,23400,23100,23240,19195.01563,12844350,23653.33333,23480
2012.7.24,23300,23500,23180,23400,19327.16211,14598050,23486.66667,23488
2012.7.25,23060,23440,22780,23160,19128.9375,13609850,23266.66667,23504
2012.7.26,23380,23480,23200,23440,19360.20703,13654750,23333.33333,23412
2012.7.27,23900,24660,23820,24660,20367.86133,26686200,23753.33333,23580
2012.7.30,25200,25560,25020,25500,21061.6543,19113350,24533.33333,24032
2012.7.31,25600,26680,25500,26180,21623.30078,33735650,25446.66667,24588
2012.8.1,25840,26300,25660,26000,21474.62891,19039100,25893.33333,25156
2012.8.2,26000,26080,25220,25260,20863.42578,15951250,25813.33333,25520
2012.8.3,24800,25340,24760,24860,20533.05078,15582650,25373.33333,25560
2012.8.6,25700,26100,25640,25960,21441.5957,12289150,25360,25652
2012.8.7,26060,26080,25680,25880,21375.51367,10258400,25566.66667,25592
2012.8.8,26120,26560,26020,26400,21805.00977,19459150,26080,25672
2012.8.9,26420,26960,26360,26800,22135.38672,30612650,26360,25980
2012.8.10,26700,26960,26600,26960,22267.53711,14733250,26720,26400
2012.8.13,26840,26940,26460,26500,21887.60352,9891050,26753.33333,26508
2012.8.14,26520,27000,26520,26900,22217.98438,14396850,26786.66667,26712
2012.8.16,27080,27100,26760,26900,22217.98438,14824150,26766.66667,26812
2012.8.17,26880,26900,25720,25900,21392.03516,27642800,26566.66667,26632
2012.8.20,25400,25660,25100,25660,21193.80273,19944800,26153.33333,26372
2012.8.21,25840,26040,25640,25640,21177.28516,15315200,25733.33333,26200
2012.8.22,25380,25620,25140,25280,20879.95117,16031200,25526.66667,25876
2012.8.23,25220,25740,24980,25740,21259.88672,13857750,25553.33333,25644
2012.8.24,25400,25740,25280,25500,21061.6543,14077200,25506.66667,25564
2012.8.27,23780,24060,23460,23600,19492.35938,63803450,24946.66667,25152
2012.8.28,23720,24180,23600,23900,19740.13867,27767400,24333.33333,24804
2012.8.29,24180,24700,24140,24600,20318.30469,23415550,24033.33333,24668
2012.8.30,24560,24580,24040,24300,20070.51953,16211400,24266.66667,24380
2012.8.31,24220,24680,24140,24660,20367.86133,20301300,24520,24212
2012.9.3,24400,24700,24020,24360,20120.07617,13903800,24440,24364
2012.9.4,24380,24560,24200,24360,20120.07617,9916550,24460,24456
2012.9.5,24100,24240,23780,23780,19641.0293,17381950,24166.66667,24292
2012.9.6,24000,24060,23860,23920,19756.6582,12373750,24020,24216
2012.9.7,24600,25020,24400,25000,20648.6875,25512400,24233.33333,24284
2012.9.10,25200,25280,25000,25000,20648.6875,15883700,24640,24412
2012.9.11,24800,25300,24640,25120,20747.79492,9890800,25040,24564
2012.9.12,25360,25900,25180,25880,21375.51367,18473250,25333.33333,24984
2012.9.13,25980,26100,25620,26020,21491.14453,19489950,25673.33333,25404
2012.9.14,26600,26780,26540,26720,22069.3125,24872500,26206.66667,25748
2012.9.17,26720,26720,26240,26300,21722.41602,14896000,26346.66667,26008
2012.9.18,26280,26720,26160,26300,21722.41602,11232300,26440,26244
2012.9.19,26120,26460,25960,26280,21705.89648,12114550,26293.33333,26324
2012.9.20,25860,26100,25680,25740,21259.88672,14199800,26106.66667,26268
2012.9.21,26000,26140,25900,26040,21507.67188,14913400,26020,26132
2012.9.24,26000,26560,25840,26540,21920.63867,13195450,26106.66667,26180
2012.9.25,26200,26680,26200,26540,21920.63867,11348000,26373.33333,26228
2012.9.26,26260,26500,26120,26500,21887.60352,12054550,26526.66667,26272
2012.9.27,26540,26840,26460,26760,22102.34961,14541600,26600,26476
2012.9.28,27180,27200,26780,26920,22234.50586,17906350,26726.66667,26652
2012.10.2,27080,27420,27040,27380,22614.4375,13376250,27020,26820
2012.10.4,27020,27460,26780,27340,22581.39648,19127200,27213.33333,26980
2012.10.5,27740,27800,27040,27400,22630.95508,17828800,27373.33333,27160
2012.10.8,27500,27580,27200,27460,22680.51367,12037600,27400,27300
2012.10.9,27260,27620,27260,27440,22663.99414,8788650,27433.33333,27404
2012.10.10,27060,27200,26500,26500,21887.60352,12976700,27133.33333,27228
2012.10.11,26200,26400,25740,26080,21540.70313,23779850,26673.33333,26976
2012.10.12,26100,26240,25760,25920,21408.55469,14977250,26166.66667,26680
2012.10.15,25920,26240,25740,26000,21474.62891,10334000,26000,26388
2012.10.16,26520,26620,26300,26600,21970.19727,10671300,26173.33333,26220
2012.10.17,26840,26920,26320,26720,22069.3125,8984550,26440,26264
2012.10.18,26720,26820,26560,26740,22085.83203,10498450,26686.66667,26396
2012.10.19,26460,26500,25980,26040,21507.67188,13969950,26500,26420
2012.10.22,25540,26340,25520,26300,21722.41602,11741150,26360,26480
2012.10.23,26380,26440,26040,26260,21689.375,9253550,26200,26412
2012.10.24,25940,26180,25780,26000,21474.62891,13454500,26186.66667,26268
2012.10.25,25920,26440,25820,26440,21838.04492,11881100,26233.33333,26208
2012.10.26,26120,26240,25740,25740,21259.88672,13793850,26060,26148
2012.10.29,25960,25980,25580,25980,21458.10742,11448050,26053.33333,26084
2012.10.30,25980,26080,25840,25960,21441.5957,6643850,25893.33333,26024
2012.10.31,26120,26240,25980,26200,21639.81836,10604850,26046.66667,26064
2012.11.1,25900,26040,25800,25940,21425.07422,10455600,26033.33333,25964
2012.11.2,26380,26660,26260,26540,21920.63867,18521400,26226.66667,26124
2012.11.5,26560,26980,26400,26820,22151.90625,13062050,26433.33333,26292
2012.11.6,26980,26980,26640,26980,22284.05664,8981800,26780,26496
2012.11.7,26860,27240,26700,27240,22498.80469,9676400,27013.33333,26704
2012.11.8,26960,27140,26820,27000,22300.57617,15326600,27073.33333,26916
2012.11.9,26700,27020,26520,26820,22151.90625,14550300,27020,26972
2012.11.12,26620,26940,26620,26900,22217.98438,6959250,26906.66667,26988
2012.11.13,26940,26980,26520,26980,22284.05664,7325850,26900,26988
2012.11.14,27140,27140,26920,27100,22383.16992,10436000,26993.33333,26960
2012.11.15,26700,26760,26520,26620,21986.71484,9959100,26900,26884
2012.11.16,26440,26520,26020,26140,21590.25977,12172550,26620,26748
2012.11.19,26300,26840,26260,26640,22003.23242,10137500,26466.66667,26696
2012.11.20,27060,27300,26920,27280,22531.8457,13420300,26686.66667,26756
2012.11.21,27520,27940,27440,27680,22862.22656,17780400,27200,26872
2012.11.22,27880,28380,27820,28340,23407.33789,14930950,27766.66667,27216
2012.11.23,28440,28840,28340,28740,23737.72461,12322050,28253.33333,27736
2012.11.26,28840,28860,27980,28080,23192.60156,13749850,28386.66667,28024
2012.11.27,28100,28560,28080,28320,23390.82227,11836200,28380,28232
2012.11.28,28000,28760,27920,28260,23341.26953,14055800,28220,28348
2012.11.29,28040,28440,28040,28280,23357.79102,13073300,28286.66667,28336
2012.11.30,28460,28500,27980,28120,23225.63672,16427600,28220,28212
2012.12.3,28400,28720,28160,28600,23622.0918,10220850,28333.33333,28316
2012.12.4,28640,28680,28400,28600,23622.0918,9504900,28440,28372
2012.12.5,28600,29100,28540,29100,24035.06641,12436400,28766.66667,28540
2012.12.6,29360,29420,28680,29080,24018.55273,14248700,28926.66667,28700
2012.12.7,29000,29960,29000,29600,24448.04102,15882450,29260,28996
2012.12.10,30120,30120,29700,29820,24629.75195,13056100,29500,29240
2012.12.11,29960,29960,29380,29520,24381.96289,12657350,29646.66667,29424
2012.12.12,29460,29920,29460,29800,24613.22656,15244450,29713.33333,29564
2012.12.13,30000,30660,29860,30660,25323.54492,30680500,29993.33333,29880
2012.12.14,30320,30720,30160,30300,25026.20313,13905250,30253.33333,30020
2012.12.17,30020,30480,29940,30060,24827.97461,15511100,30340,30068
2012.12.18,30000,30320,29900,30300,25026.20313,13538450,30220,30224
2012.12.20,30300,30580,29900,30060,24827.97461,20128500,30140,30276
2012.12.21,29860,29920,28800,28840,23820.32031,27576200,29733.33333,29912
2012.12.24,28960,29520,28840,29480,24348.92773,14488550,29460,29748
2012.12.26,29600,30060,29400,29400,24282.8457,14038700,29240,29616
2012.12.27,29400,30000,29400,29920,24839.07617,9143900,29600,29540
2012.12.28,29760,30600,29740,30440,25270.76953,10562750,29920,29616
2013.1.2,30660,31520,30540,31520,26167.36914,11449650,30626.66667,30152
2013.1.3,31640,31680,30860,30860,25619.44531,14227400,30940,30428
2013.1.4,30800,30840,30200,30500,25320.58008,12999800,30960,30648
2013.1.7,30300,30560,30000,30400,25237.5625,12610950,30586.66667,30744
2013.1.8,30260,30340,29960,30000,24905.49414,13822250,30300,30656
2013.1.9,30000,30260,29820,30000,24905.49414,12659950,30133.33333,30352
2013.1.10,30300,30680,30000,30600,25403.59961,14663600,30200,30300
2013.1.11,30960,30960,30140,30660,25453.41016,11913550,30420,30332
2013.1.14,30780,31040,30560,31040,25768.87695,7999950,30766.66667,30460
2013.1.15,31200,31200,30240,30240,25104.72852,10727150,30646.66667,30508
2013.1.16,30280,30520,29660,29840,24772.66211,16221000,30373.33333,30476
2013.1.17,30040,30040,29000,29380,24390.77734,20236700,29820,30232
2013.1.18,29600,29740,29100,29600,24573.41406,12516600,29606.66667,30020
2013.1.21,29280,29500,28960,29080,24141.71875,14519650,29353.33333,29628
2013.1.22,28900,29740,28900,29600,24573.41406,11947400,29426.66667,29500
2013.1.23,30000,30040,29460,29460,24457.19336,9293550,29380,29424
2013.1.24,29360,29380,28820,29060,24125.11523,15999050,29373.33333,29360
2013.1.25,29200,29220,28100,28340,23527.38086,21795250,28953.33333,29108
2013.1.28,27920,28020,27420,27440,22780.22461,30852150,28280,28780
2013.1.29,27800,28360,27600,28180,23394.55273,21616550,27986.66667,28496
2013.1.30,28520,28800,28240,28800,23909.26953,16170100,28140,28364
2013.1.31,28600,28960,28440,28960,24042.09961,16052800,28646.66667,28344
2013.2.1,29200,29200,28440,28820,23925.875,11576200,28860,28440
2013.2.4,29000,29060,28340,28740,23859.46094,12861900,28840,28700
2013.2.5,28300,28860,28280,28700,23826.25195,11388100,28753.33333,28804
2013.2.6,28800,28860,28540,28540,23693.41992,6897150,28660,28752
2013.2.7,28780,28780,28400,28400,23577.19336,9721100,28546.66667,28640
2013.2.8,28360,29400,28300,29240,24274.54883,13423850,28726.66667,28724
2013.2.12,29680,29680,29180,29360,24374.17383,8419750,29000,28848
2013.2.13,29480,29780,29120,29740,24689.64063,9209050,29446.66667,29056
2013.2.14,29800,29880,29540,29800,24739.45117,7534100,29633.33333,29308
2013.2.15,29800,29960,29540,29960,24872.2832,7599950,29833.33333,29620
2013.2.18,29800,30020,29620,29800,24739.45117,7109950,29853.33333,29732
2013.2.19,29600,29980,29580,29840,24772.66211,6132250,29866.66667,29828
2013.2.20,30040,30900,29940,30900,25652.65625,18039350,30180,30060
2013.2.21,30800,31160,30700,31000,25735.66797,13123650,30580,30300
2013.2.22,30600,30960,30400,30600,25403.59961,13852650,30833.33333,30428
2013.2.25,30980,30980,30600,30600,25403.59961,8897550,30733.33333,30588
2013.2.26,30300,30760,30160,30540,25353.78516,9244750,30580,30728
2013.2.27,31180,31180,30380,30540,25353.78516,8938200,30560,30656
2013.2.28,30600,31080,30600,30880,25636.05078,12784200,30653.33333,30632
2013.3.4,31260,31260,30600,30780,25553.02734,13276850,30733.33333,30668
2013.3.5,31120,31280,30960,31000,25735.66797,9294600,30886.66667,30748
2013.3.6,31440,31500,30940,31200,25901.70313,10148650,30993.33333,30880
2013.3.7,30960,31000,30240,30400,25237.5625,13482700,30866.66667,30852
2013.3.8,30300,30340,29780,29980,24888.88477,18941000,30526.66667,30672
2013.3.11,29860,30240,29700,30160,25038.31445,13748250,30180,30548
2013.3.12,30080,30240,29800,29880,24805.86328,8746550,30006.66667,30324
2013.3.13,30120,30580,30020,30540,25353.78516,11303550,30193.33333,30192
2013.3.14,30560,30680,29980,30400,25237.5625,12557800,30273.33333,30192
2013.3.15,30580,30580,29600,29600,24573.41406,36618350,30180,30116
2013.3.18,29200,29200,28680,28900,23992.28516,26439550,29633.33333,29864
2013.3.19,29000,29840,28960,29500,24490.39648,13977100,29333.33333,29788
2013.3.20,29200,29700,29120,29200,24241.33984,13515750,29200,29520
2013.3.21,29220,29480,29120,29140,24191.5293,11768550,29280,29268
2013.3.22,29160,29360,29040,29100,24158.32422,10687100,29146.66667,29168
2013.3.25,29600,29900,29400,29900,24822.4707,10272050,29380,29368
2013.3.26,29900,30440,29820,30180,25054.92188,16830000,29726.66667,29504
2013.3.27,30300,30320,29740,30080,24971.90039,12881400,30053.33333,29680
2013.3.28,30060,30200,29940,30200,25071.51953,7989600,30153.33333,29892
2013.3.29,30480,30640,30340,30540,25353.78516,9533700,30273.33333,30180
2013.4.1,30700,30700,30240,30240,25104.72852,5295500,30326.66667,30248
2013.4.2,30200,30640,30200,30500,25320.58008,8574850,30426.66667,30312
2013.4.3,30520,30560,30180,30420,25254.16211,10882700,30386.66667,30380
2013.4.4,30340,30380,29980,30120,25005.10547,10700450,30346.66667,30364
2013.4.5,30100,30320,29860,30100,24988.50586,14977350,30213.33333,30276
2013.4.8,30100,30620,29940,30400,25237.5625,12959500,30206.66667,30308
2013.4.9,30540,30600,30200,30560,25370.39063,9244000,30353.33333,30320
2013.4.10,30800,30800,30260,30420,25254.16211,11779700,30460,30320
2013.4.11,30420,30800,30360,30800,25569.63477,11291500,30593.33333,30456
2013.4.12,30800,31000,30260,30340,25187.74805,10744050,30520,30504
2013.4.15,30060,30700,30060,30460,25287.37305,10767300,30533.33333,30516
2013.4.16,30100,30640,30020,30560,25370.39063,18551850,30453.33333,30516
2013.4.17,31320,31320,30280,30360,25204.35352,10491100,30460,30504
2013.4.18,30400,30440,29620,29660,24623.22266,13358400,30193.33333,30276
2013.4.19,29300,29840,29100,29500,24490.39648,15704000,29840,30108
2013.4.22,29800,30060,29300,30060,24955.29883,9335850,29740,30028
2013.4.23,30000,30060,29480,29660,24623.22266,8864850,29740,29848
2013.4.24,29700,29880,29480,29720,24673.0332,10086550,29813.33333,29720
2013.4.25,29400,29880,29400,29880,24805.86328,10463900,29753.33333,29764
2013.4.26,29900,29940,29440,29720,24673.0332,11651600,29773.33333,29808
2013.4.29,29820,29840,29500,29620,24590.01563,8500150,29740,29720
2013.4.30,29800,30600,29760,30400,25237.5625,18705000,29913.33333,29868
2013.5.2,30520,30640,30340,30560,25370.39063,10048950,30193.33333,30036
2013.5.3,30700,30740,30420,30700,25486.61328,6559050,30553.33333,30200
2013.5.6,30800,30800,30240,30280,25137.93945,8654300,30513.33333,30312
2013.5.7,30160,30160,29820,29860,24789.25977,11434500,30280,30360
2013.5.8,29860,29960,29580,29760,24706.24414,14921950,29966.66667,30232
2013.5.9,29800,30400,29780,30300,25154.54492,10806150,29973.33333,30180
2013.5.10,30280,30280,29520,29520,24507,11794850,29860,29944
2013.5.13,29420,29600,29240,29540,24523.60352,8750100,29786.66667,29796
2013.5.14,29740,30000,29660,30000,24905.49414,9002650,29686.66667,29824
2013.5.15,29700,30000,29680,30000,24905.49414,10594800,29846.66667,29872
2013.5.16,30020,30280,30000,30160,25038.31445,14657550,30053.33333,29844
2013.5.20,30040,30240,29920,29940,24855.67578,12288850,30033.33333,29928
2013.5.21,30200,30200,29700,29840,24772.66211,11600400,29980,29988
2013.5.22,30080,30200,29820,30180,25054.92188,9923100,29986.66667,30024
2013.5.23,29840,30040,29680,29680,24639.82813,11994150,29900,29960
2013.5.24,29740,29880,29440,29720,24673.0332,10190600,29860,29872
2013.5.27,29800,29980,29740,29780,24722.8457,6146400,29726.66667,29840
2013.5.28,29620,29920,29620,29680,24639.82813,11588050,29726.66667,29808
2013.5.29,29680,30460,29660,30240,25104.72852,14760550,29900,29820
2013.5.30,30360,30980,30240,30880,25636.05078,22778000,30266.66667,30060
2013.5.31,30920,31180,30740,30760,25536.42383,18025050,30626.66667,30268
2013.6.3,30720,31180,30560,30640,25436.80859,10309450,30760,30440
2013.6.4,30660,30840,30420,30800,25569.63477,8496600,30733.33333,30664
2013.6.5,30980,31060,30420,30420,25254.16211,13590650,30620,30700
2013.6.7,29500,29700,28480,28540,23693.41992,54290800,29920,30232
2013.6.10,28400,28860,28280,28500,23660.21094,26677700,29153.33333,29780
2013.6.11,28220,28380,27560,27780,23062.47852,34613000,28273.33333,29208
2013.6.12,27560,28060,27240,27700,22996.06641,22887650,27993.33333,28588
2013.6.13,27600,27940,27140,27140,22531.16602,33509850,27540,27932
2013.6.14,27300,27540,27140,27380,22730.4082,17558350,27406.66667,27700
2013.6.17,27400,27560,27300,27320,22680.5918,11758450,27280,27464
2013.6.18,27360,27740,27200,27740,23029.27539,11043050,27480,27456
2013.6.19,27640,27700,27280,27380,22730.4082,10270250,27480,27392
2013.6.20,26860,26960,26520,26580,22066.26563,17817950,27233.33333,27280
2013.6.21,25880,26660,25800,26500,21999.84766,27677800,26820,27104
2013.6.24,27000,27000,26260,26260,21800.60352,15847900,26446.66667,26892
2013.6.25,26020,26360,25760,25940,21534.94531,20774950,26233.33333,26532
2013.6.26,26020,26100,24900,25220,20937.21094,31751200,25806.66667,26100
2013.6.27,25900,26880,25720,26780,22241.11719,25756150,25980,26140
2013.6.28,27000,27000,26580,26840,22290.94922,20961250,26280,26208
2013.7.1,26680,26920,26440,26520,22025.18164,12825950,26713.33333,26260
2013.7.2,26800,27040,26600,26700,22174.67188,10214450,26686.66667,26412
2013.7.3,26680,26780,25900,26020,21609.92188,12822050,26413.33333,26572
2013.7.4,26040,26340,25920,26340,21875.69141,9042650,26353.33333,26484
2013.7.5,25720,26300,25200,25340,21045.18359,30382800,25900,26184
2013.7.8,25000,25160,24180,24520,20364.16016,26480150,25400,25784
2013.7.9,24600,25000,24580,24740,20546.87109,19694950,24866.66667,25392
2013.7.10,24900,25040,24740,24960,20729.58789,17305650,24740,25180
2013.7.11,25020,26240,25020,26240,21792.63867,20788350,25313.33333,25160
2013.7.12,26400,26480,26020,26240,21792.63867,11391300,25813.33333,25340
2013.7.15,26300,26380,25700,26260,21809.25195,9629600,26246.66667,25688
2013.7.16,26360,26420,25800,25960,21560.09961,9300950,26153.33333,25932
2013.7.17,26020,26600,25720,26400,21925.52539,12302300,26206.66667,26220
2013.7.18,26500,26500,25840,25840,21460.43555,15704200,26066.66667,26140
2013.7.19,25760,25900,25280,25460,21144.83398,16271300,25900,25984
2013.7.22,25600,25780,25300,25460,21144.83398,10351150,25586.66667,25824
2013.7.23,25460,26140,25440,26140,21709.58789,11948900,25686.66667,25860
2013.7.24,26140,26340,25900,26300,21842.4707,8772650,25966.66667,25840
2013.7.25,26340,26440,26160,26300,21842.4707,8495650,26246.66667,25932
2013.7.26,26280,26380,25980,26060,21643.14648,13619550,26220,26052
2013.7.29,25820,26000,25580,25660,21310.94531,11821850,26006.66667,26092
2013.7.30,25540,25900,25540,25800,21427.21289,9425350,25840,26024
2013.7.31,25600,25800,25580,25600,21261.10938,12735500,25686.66667,25884
2013.8.1,25700,25760,25480,25600,21261.10938,9058900,25666.66667,25744
2013.8.2,25860,26000,25640,25720,21360.77539,11241350,25640,25676
2013.8.5,25660,25660,25480,25480,21161.44727,8079850,25600,25640
2013.8.6,24900,25440,24900,25080,20829.25,14493700,25426.66667,25496
2013.8.7,24740,24800,24440,24440,20297.72461,15778100,25000,25264
2013.8.8,24260,24700,24260,24340,20214.66992,17910800,24620,25012
2013.8.9,24580,24820,24400,24600,20430.59766,12080200,24460,24788
2013.8.12,24600,24960,24500,24640,20463.82031,10140600,24526.66667,24620
2013.8.13,24880,25800,24840,25800,21427.21289,20929450,25013.33333,24764
2013.8.14,25780,26000,25700,26000,21593.31641,13005100,25480,25076
2013.8.16,25720,26020,25640,25900,21510.26563,11416600,25900,25388
2013.8.19,25720,25920,25600,25720,21360.77539,6499850,25873.33333,25612
2013.8.20,25920,26100,25380,25380,21078.39844,14230950,25666.66667,25760
2013.8.21,25300,25640,25120,25120,20862.46875,12346050,25406.66667,25624
2013.8.22,25000,25340,24900,25100,20845.85547,11984850,25200,25444
2013.8.23,25600,26000,25420,25900,21510.26563,17203400,25373.33333,25444
2013.8.26,26020,26100,25920,26000,21593.31641,11519650,25666.66667,25500
2013.8.27,26140,26180,25900,26080,21659.75391,9130800,25993.33333,25640
2013.8.28,25680,26200,25680,26180,21742.80859,9492550,26086.66667,25852
2013.8.29,26340,26960,26280,26880,22324.16992,16315000,26380,26208
2013.8.30,27200,27360,27020,27360,22722.8125,17135800,26806.66667,26500
2013.9.2,27360,27420,27000,27020,22440.4375,10081600,27086.66667,26704
2013.9.3,27280,27280,26520,26740,22207.89453,11798500,27040,26836
2013.9.4,26600,27080,26420,26800,22257.73242,10920050,26853.33333,26960
2013.9.5,27400,27420,27160,27300,22672.98438,15100100,26946.66667,27044
2013.9.6,27400,27500,27160,27380,22739.42383,11937950,27160,27048
2013.9.9,27420,27500,27260,27460,22805.86719,9291550,27380,27136
2013.9.10,27380,27920,27360,27920,23187.89648,14717650,27586.66667,27372
2013.9.11,27960,28040,27700,28040,23287.56055,13353000,27806.66667,27620
2013.9.12,28100,28480,27900,28200,23420.44922,21805400,28053.33333,27800
2013.9.13,28180,28200,27920,28120,23354.00391,12281500,28120,27948
2013.9.16,28460,28500,28220,28500,23669.59375,11710700,28273.33333,28156
2013.9.17,28400,28400,27620,27720,23021.79688,17181350,28113.33333,28116
2013.9.23,27300,27620,27060,27200,22589.93164,24362900,27806.66667,27948
2013.9.24,26840,27580,26760,27460,22805.86719,15138900,27460,27800
2013.9.25,27340,27480,27020,27280,22656.37695,11176450,27313.33333,27632
2013.9.26,27280,27440,27120,27440,22789.25977,10374700,27393.33333,27420
2013.9.27,27500,27540,27260,27320,22689.58984,11613250,27346.66667,27340
2013.9.30,27320,27640,27200,27340,22706.20313,11650900,27366.66667,27368
2013.10.1,27600,27660,27200,27640,22955.35938,9773150,27433.33333,27404
2013.10.2,27960,28500,27800,28360,23553.32617,17586350,27780,27620
2013.10.4,28760,28840,28280,28360,23553.32617,15753700,28120,27804
2013.10.7,28740,28740,28500,28720,23852.30859,10228250,28480,28084
2013.10.8,28340,28660,28340,28600,23752.6543,10546000,28560,28336
2013.10.10,28420,28640,28420,28600,23752.6543,13819000,28640,28528
2013.10.11,28800,28940,28720,28860,23968.57813,11254150,28686.66667,28628
2013.10.14,28960,28980,28760,28760,23885.53125,7373700,28740,28708
2013.10.15,29000,29140,28900,29140,24201.12305,10023650,28920,28792
2013.10.16,29380,29380,28900,29000,24084.85156,8010600,28966.66667,28872
2013.10.17,29200,29360,29080,29260,24300.78711,9099350,29133.33333,29004
2013.10.18,29440,29500,29260,29440,24450.28125,7852150,29233.33333,29120
2013.10.21,29500,29780,29080,29280,24317.39844,7126050,29326.66667,29224
2013.10.22,29200,29200,28680,29100,24167.90625,12353250,29273.33333,29216
2013.10.23,29280,29280,28720,28840,23951.97266,8598450,29073.33333,29184
2013.10.24,28620,28980,28580,28980,24068.24609,8915650,28973.33333,29128
2013.10.25,29000,29040,28660,28980,24068.24609,6735300,28933.33333,29036
2013.10.28,29300,29700,29160,29640,24616.38281,11307700,29200,29108
2013.10.29,29800,29800,29560,29800,24749.25977,10334900,29473.33333,29248
2013.10.30,29700,30000,29680,30000,24915.36914,10588400,29813.33333,29480
2013.10.31,29960,30040,29300,29300,24334.00586,12647050,29700,29544
2013.11.1,29800,30000,29360,30000,24915.36914,11357700,29766.66667,29748
2013.11.4,29840,30040,29780,29980,24898.75977,10887800,29760,29816
2013.11.5,30040,30040,29440,29700,24666.21094,8009300,29893.33333,29796
2013.11.6,29960,29960,28980,29020,24101.46289,12218400,29566.66667,29600
2013.11.7,29020,29080,28500,28740,23868.92773,13006800,29153.33333,29488
2013.11.8,28220,28560,28140,28200,23420.44922,13681350,28653.33333,29128
2013.11.11,28500,28680,28180,28560,23719.42773,8563850,28500,28844
2013.11.12,28800,29320,28720,29120,24184.51563,9784900,28626.66667,28728
2013.11.13,28900,28980,28380,28380,23569.93555,9995200,28686.66667,28600
2013.11.14,29100,29100,28480,28480,23652.98438,10132150,28660,28548
2013.11.15,28680,29240,28640,29240,24284.17578,8339250,28700,28756
2013.11.18,29400,29520,29300,29480,24483.5,6386800,29066.66667,28940
2013.11.19,29660,29780,29540,29780,24732.65234,8183550,29500,29072
2013.11.20,29460,29740,29280,29400,24417.05859,8178150,29553.33333,29276
2013.11.21,29440,29440,28640,28800,23918.75391,9019800,29326.66667,29340
2013.11.22,28820,29120,28620,29000,24084.85156,8574600,29066.66667,29292
2013.11.25,29020,29440,29020,29300,24334.00586,6615300,29033.33333,29256
2013.11.26,29160,29580,29100,29580,24566.55664,8586250,29293.33333,29216
2013.11.27,29340,29520,29200,29400,24417.05859,9351700,29426.66667,29216
2013.11.28,29600,29880,29580,29880,24815.70117,10644900,29620,29432
2013.11.29,29980,29980,29700,29880,24815.70117,6752200,29720,29608
2013.12.2,30000,30060,29340,29340,24367.22852,7487800,29700,29616
2013.12.3,29280,29560,29140,29220,24267.5625,7798600,29480,29544
2013.12.4,29000,29060,28620,28640,23785.86914,10844000,29066.66667,29392
